price,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp,subject
50,947,108,56,8,2016-11-22T04:21:03Z,Web Development
95,9832,71,59,2,2017-01-06T15:14:59Z,Web Development
80,2184,15,24,3,2017-03-30T21:59:03Z,Web Development
20,2853,47,16,1.5,2017-05-05T23:42:32Z,Web Development
75,16590,51,27,2.5,2015-10-29T18:30:46Z,Web Development
100,1626,115,78,6.5,2016-11-15T21:59:55Z,Web Development
195,9056,96,31,1.5,2016-02-04T22:22:22Z,Web Development
20,8320,73,11,0.716666667,2015-10-14T18:16:51Z,Web Development
50,4106,112,15,1,2016-08-27T21:35:25Z,Web Development
30,5324,52,14,2.5,2017-02-10T16:51:09Z,Web Development
200,5603,46,47,4,2016-10-02T19:14:23Z,Web Development
70,4183,292,38,3.5,2015-03-13T23:11:17Z,Web Development
95,301,44,91,7.5,2016-07-10T16:04:35Z,Web Development
0,3883,110,9,1,2016-12-07T03:43:24Z,Web Development
40,236,31,35,4,2016-10-12T17:02:13Z,Web Development
25,1758,37,16,3.5,2012-05-21T18:22:09Z,Web Development
200,1266,16,21,2,2015-05-15T22:10:31Z,Web Development
35,920,1,7,0.7,2016-09-26T16:47:11Z,Web Development
0,5004,52,21,3,2015-12-29T19:01:04Z,Web Development
20,880,6,24,3,2016-03-10T18:01:22Z,Web Development
50,342,53,60,3.5,2015-07-16T18:13:28Z,Web Development
100,205,38,97,13.5,2017-03-13T14:50:48Z,Web Development
40,527,63,11,2.5,2014-11-15T13:54:07Z,Web Development
20,1517,4,12,1,2014-06-06T21:51:59Z,Web Development
20,130,14,20,0.616666667,2015-09-07T21:05:06Z,Web Development
50,1018,33,41,3,2015-07-07T13:42:32Z,Web Development
0,4830,38,7,0.533333333,2015-08-18T19:23:56Z,Web Development
60,402,20,35,4,2016-08-02T19:36:19Z,Web Development
65,755,5,18,2,2016-01-25T17:57:24Z,Web Development
25,1087,7,24,1,2015-09-15T00:19:49Z,Web Development
125,170,21,78,9,2017-01-13T02:50:03Z,Web Development
35,1054,4,26,2,2014-06-10T18:24:25Z,Web Development
40,245,23,36,1,2015-08-11T23:47:57Z,Web Development
95,353,34,41,3,2015-12-29T23:10:30Z,Web Development
95,464,26,22,1.5,2015-09-03T18:55:11Z,Web Development
35,298,20,24,1.5,2015-12-06T17:34:38Z,Web Development
20,2238,65,12,1,2015-12-27T17:20:38Z,Web Development
45,1764,33,16,1.5,2016-07-13T17:36:30Z,Web Development
65,3380,50,16,2,2015-10-14T22:08:17Z,Web Development
20,1030,11,30,2.5,2017-05-12T14:45:01Z,Web Development
25,1406,12,20,1,2016-12-15T04:55:26Z,Web Development
50,4732,5,14,2,2015-04-24T23:54:06Z,Web Development
50,1724,72,94,13,2016-02-29T23:04:14Z,Web Development
20,1618,46,20,1.5,2016-05-13T05:09:09Z,Web Development
20,5056,74,11,2,2014-12-13T04:48:15Z,Web Development
115,1562,42,34,4,2016-10-10T16:01:44Z,Web Development
50,1547,30,56,8,2016-07-14T16:24:08Z,Web Development
40,2626,95,135,6,2015-07-01T18:55:13Z,Web Development
20,11167,34,13,2,2014-06-23T16:03:41Z,Web Development
20,466,11,25,2,2017-04-20T16:15:04Z,Web Development
30,1355,14,29,3.5,2017-03-30T00:14:32Z,Web Development
95,5065,40,12,0.533333333,2015-11-13T18:02:28Z,Web Development
20,1763,17,30,2,2017-02-24T17:28:52Z,Web Development
30,6413,107,123,9,2015-04-28T17:32:23Z,Web Development
50,5398,358,83,10.5,2014-10-08T02:50:31Z,Web Development
20,7017,37,28,3.5,2015-04-08T17:39:03Z,Web Development
195,6510,45,22,2,2015-08-11T22:26:38Z,Web Development
20,1898,19,31,4,2016-11-17T18:55:02Z,Web Development
20,3299,166,34,4,2015-03-04T00:11:45Z,Web Development
95,817,6,32,1.5,2017-05-28T23:56:09Z,Web Development
120,1798,20,24,1.5,2017-05-11T16:53:50Z,Web Development
50,3688,49,11,1,2017-04-13T17:36:32Z,Web Development
100,1611,165,157,12.5,2016-11-07T17:17:16Z,Web Development
200,11574,78,15,1,2015-12-14T19:48:12Z,Web Development
195,2547,62,18,1,2016-10-27T18:01:40Z,Web Development
150,2063,18,12,1,2017-03-30T03:10:37Z,Web Development
75,22355,54,26,1.5,2015-06-23T20:39:16Z,Web Development
200,8577,69,31,1.5,2015-08-12T18:33:31Z,Web Development
200,10674,102,26,2,2016-11-22T15:09:59Z,Web Development
115,783,5,13,1,2017-06-09T00:12:57Z,Web Development
20,12781,145,22,2.5,2016-01-27T18:16:28Z,Web Development
125,5484,439,92,12.5,2015-05-18T21:54:08Z,Web Development
150,7884,44,28,2,2016-02-02T03:54:47Z,Web Development
40,15724,33,29,1.5,2016-11-02T22:09:47Z,Web Development
20,3106,31,13,1,2017-04-15T00:32:58Z,Web Development
65,6293,165,8,1,2015-11-03T18:17:38Z,Web Development
40,8711,29,12,1,2016-09-09T18:15:07Z,Web Development
75,8067,30,44,3.5,2015-11-26T04:12:48Z,Web Development
170,9332,172,33,3.5,2015-11-18T22:45:19Z,Web Development
20,3271,278,54,2.5,2015-09-20T21:04:03Z,Web Development
125,1367,17,58,6,2017-04-24T23:55:11Z,Web Development
45,5077,126,66,3.5,2015-07-22T18:23:06Z,Web Development
200,6508,137,90,6.5,2015-10-05T21:01:37Z,Web Development
195,4687,99,24,4,2017-01-03T15:31:13Z,Web Development
0,11758,242,8,1,2015-07-15T23:49:27Z,Web Development
200,300,16,66,6,2017-02-09T17:10:16Z,Web Development
0,3784,85,32,2,2017-01-02T23:07:34Z,Web Development
20,1209,9,21,1.5,2016-08-19T19:19:47Z,Web Development
20,1428,91,32,3,2015-10-06T19:00:39Z,Web Development
50,716,32,57,4,2016-09-14T17:15:45Z,Web Development
0,12563,239,11,0.566666667,2014-04-09T02:58:17Z,Web Development
100,1518,55,122,19,2015-02-17T20:34:13Z,Web Development
35,1241,23,9,0.566666667,2016-09-10T20:59:38Z,Web Development
35,380,10,30,2,2017-02-23T05:36:41Z,Web Development
195,395,18,57,17,2016-12-20T21:32:57Z,Web Development
20,1169,110,64,7.5,2015-09-10T00:48:11Z,Web Development
50,1114,8,23,3,2017-04-11T00:40:01Z,Web Development
95,5738,9,35,4,2017-06-28T23:35:31Z,Web Development
40,6648,16,22,1.5,2017-05-24T05:25:53Z,Web Development
25,1605,10,32,3.5,2017-06-11T19:03:19Z,Web Development
20,4848,33,17,1.5,2016-08-02T21:33:39Z,Web Development
75,4743,393,28,3,2013-08-09T13:02:39Z,Web Development
20,1520,34,23,2,2017-02-18T18:11:07Z,Web Development
50,3601,28,22,2,2016-09-03T05:21:37Z,Web Development
200,4033,40,25,3,2016-02-15T00:41:18Z,Web Development
200,17071,17,15,1.5,2014-03-01T08:48:55Z,Web Development
80,13708,92,62,9,2016-06-23T23:38:02Z,Web Development
125,430,54,39,2.5,2017-04-04T21:05:51Z,Web Development
20,2643,34,83,9,2016-02-19T18:17:05Z,Web Development
20,1731,90,74,4,2015-12-08T14:37:37Z,Web Development
60,1313,121,62,11,2016-01-11T18:19:15Z,Web Development
30,775,245,82,8,2016-06-03T00:16:34Z,Web Development
20,2243,27,97,7,2016-05-01T18:46:29Z,Web Development
20,2749,62,7,0.683333333,2015-12-15T20:46:34Z,Web Development
55,2012,15,59,3.5,2017-03-17T00:11:02Z,Web Development
200,1080,37,76,3.5,2016-11-29T19:03:48Z,Web Development
195,3831,15,25,1.5,2015-04-23T17:43:44Z,Web Development
75,2071,57,14,1.5,2015-10-01T17:14:38Z,Web Development
35,2755,57,179,17.5,2016-02-08T00:54:34Z,Web Development
50,1216,36,28,3,2016-06-15T22:08:40Z,Web Development
20,2314,77,25,2,2016-04-21T02:06:22Z,Web Development
0,8770,261,13,0.533333333,2015-09-20T23:05:59Z,Web Development
60,1764,53,28,6.5,2014-10-21T07:58:07Z,Web Development
120,2837,68,49,7,2013-10-16T21:22:35Z,Web Development
25,1655,39,19,1,2016-01-17T18:25:23Z,Web Development
75,2721,96,44,5.5,2013-05-20T09:36:54Z,Web Development
40,1152,20,14,1,2016-09-21T14:49:10Z,Web Development
0,15493,415,25,2,2014-08-18T23:33:20Z,Web Development
45,1562,4,12,1.5,2016-09-28T15:29:17Z,Web Development
0,9786,989,7,0.7,2015-04-15T18:28:50Z,Web Development
20,1904,25,17,0.7,2015-03-10T21:52:42Z,Web Development
0,3357,84,13,0.616666667,2017-02-21T23:34:56Z,Web Development
30,2200,25,12,1,2016-01-24T20:47:28Z,Web Development
100,5456,133,25,1,2013-08-03T14:20:52Z,Web Development
175,2134,215,55,7,2015-04-13T20:49:19Z,Web Development
95,4675,15,56,6,2015-03-05T01:18:27Z,Web Development
40,1433,145,34,5.5,2015-10-22T21:07:29Z,Web Development
20,1734,9,13,1,2016-09-14T17:34:55Z,Web Development
20,3461,11,23,1.5,2015-12-02T18:47:34Z,Web Development
50,4076,39,22,3,2014-10-28T02:25:42Z,Web Development
185,567,63,34,8,2016-11-17T16:20:05Z,Web Development
20,1723,28,7,1,2016-10-05T13:47:13Z,Web Development
50,1282,117,12,1,2016-05-01T18:04:29Z,Web Development
45,2052,18,8,0.55,2016-09-09T16:42:59Z,Web Development
200,1874,40,224,44.5,2016-03-16T21:09:10Z,Web Development
200,1119,111,204,16.5,2016-05-23T17:32:24Z,Web Development
100,1023,131,44,5,2016-03-22T17:14:41Z,Web Development
20,3697,195,48,3,2011-07-09T05:43:31Z,Web Development
0,21682,1106,8,0.733333333,2016-03-12T16:04:28Z,Web Development
100,1975,141,36,3,2017-01-20T00:54:56Z,Web Development
40,553,84,31,3,2016-07-13T16:39:02Z,Web Development
40,2650,19,39,2,2015-11-05T22:16:20Z,Web Development
20,2964,8,9,1.5,2016-01-07T17:31:41Z,Web Development
50,1624,31,38,4,2016-03-14T22:22:28Z,Web Development
65,1640,22,29,2,2015-11-01T22:03:29Z,Web Development
35,1627,38,7,0.583333333,2016-05-23T17:05:27Z,Web Development
95,1815,249,42,5,2015-06-17T21:54:47Z,Web Development
25,1011,2,19,2,2017-05-19T05:52:32Z,Web Development
95,2430,15,36,2,2016-10-13T21:24:51Z,Web Development
20,5318,56,13,1.5,2015-07-16T00:40:57Z,Web Development
20,7018,28,38,3,2015-07-30T18:16:29Z,Web Development
75,1634,52,21,2.5,2016-09-13T16:14:43Z,Web Development
110,3590,36,104,14,2016-01-25T04:46:37Z,Web Development
30,4030,92,46,9,2016-02-19T18:10:13Z,Web Development
145,4020,95,52,3.5,2015-01-14T09:02:00Z,Web Development
95,2635,25,30,2,2016-10-13T22:36:36Z,Web Development
200,7211,52,491,57,2016-02-10T01:09:19Z,Web Development
50,1496,37,74,7.5,2016-12-27T19:39:12Z,Web Development
50,4447,76,24,4,2016-04-19T17:27:00Z,Web Development
100,1410,134,67,5,2016-04-15T18:47:45Z,Web Development
20,6628,53,19,1,2013-07-19T20:44:50Z,Web Development
25,1908,12,17,1.5,2017-04-28T13:57:56Z,Web Development
50,1248,171,18,1.5,2015-12-06T23:01:34Z,Web Development
195,4587,46,49,4,2015-09-29T21:41:16Z,Web Development
50,2351,302,16,2.5,2015-01-21T04:02:16Z,Web Development
20,3898,95,32,3,2015-12-29T18:54:13Z,Web Development
20,3185,102,94,8,2015-05-08T19:10:30Z,Web Development
100,557,92,133,9.5,2017-01-04T23:51:26Z,Web Development
200,408,39,80,8,2017-02-23T00:54:07Z,Web Development
70,1703,435,65,3,2016-02-04T22:36:17Z,Web Development
20,17554,94,16,1.5,2015-06-01T20:44:42Z,Web Development
20,7368,216,52,2,2013-09-20T19:48:56Z,Web Development
200,676,119,125,14,2017-02-03T16:28:48Z,Web Development
200,3632,28,31,2,2016-07-26T16:53:56Z,Web Development
145,10576,154,23,2.5,2015-11-11T22:43:15Z,Web Development
100,11643,169,21,1,2013-08-12T23:26:32Z,Web Development
20,13960,239,19,2.5,2014-07-26T22:24:03Z,Web Development
195,5085,106,27,6.5,2014-02-13T08:32:31Z,Web Development
200,1130,162,66,6,2016-07-29T00:54:17Z,Web Development
150,14606,235,21,3,2014-07-29T21:39:04Z,Web Development
100,2971,285,28,3,2015-03-24T00:40:39Z,Web Development
140,2814,107,35,2,2016-10-03T21:00:58Z,Web Development
40,1355,45,27,3.5,2015-07-14T20:32:14Z,Web Development
20,2335,13,18,1,2015-09-20T18:51:51Z,Web Development
0,161029,279,27,3.5,2013-06-09T15:51:55Z,Web Development
150,2051,99,76,13,2013-03-15T16:13:42Z,Web Development
200,1069,12,61,4.5,2016-07-25T17:34:51Z,Web Development
50,1439,10,77,13,2016-04-06T19:52:40Z,Web Development
20,1948,72,45,5,2015-08-24T20:31:54Z,Web Development
40,841,99,29,3.5,2015-12-01T23:08:23Z,Web Development
20,937,4,10,1,2016-07-18T16:56:23Z,Web Development
95,583,7,35,3.5,2017-01-23T22:41:08Z,Web Development
50,577,97,101,9.5,2016-05-11T21:05:20Z,Web Development
0,9364,311,10,0.533333333,2015-03-04T21:44:18Z,Web Development
0,5052,92,23,1.5,2014-12-28T01:13:28Z,Web Development
95,694,39,39,4,2015-09-04T20:18:51Z,Web Development
45,511,12,7,0.55,2016-11-28T17:44:21Z,Web Development
40,937,2,6,0.633333333,2016-09-27T15:26:05Z,Web Development
50,1611,24,20,3.5,2014-03-11T20:40:48Z,Web Development
200,103,11,72,5.5,2017-06-30T23:14:31Z,Web Development
40,670,33,37,4.5,2016-02-04T03:55:24Z,Web Development
100,1606,28,73,9,2013-12-13T18:19:58Z,Web Development
200,260,22,64,11,2016-11-11T21:27:55Z,Web Development
50,122,10,116,10.5,2017-02-16T23:30:02Z,Web Development
35,877,6,7,0.533333333,2016-09-27T15:14:59Z,Web Development
200,1215,58,33,2.5,2013-05-29T15:09:48Z,Web Development
45,3323,90,7,0.633333333,2017-01-17T05:11:14Z,Web Development
100,11892,50,28,2.5,2015-09-12T01:35:41Z,Web Development
75,15106,31,16,1.5,2015-10-29T23:39:45Z,Web Development
95,975,141,18,3.5,2016-12-08T16:53:19Z,Web Development
75,5263,29,29,2,2016-09-12T13:14:13Z,Web Development
195,596,32,84,8,2017-05-01T22:06:23Z,Web Development
95,7517,89,47,4.5,2014-04-21T11:35:18Z,Web Development
75,21653,138,35,7,2013-01-07T11:44:35Z,Web Development
20,9028,87,12,1.5,2015-07-28T20:20:59Z,Web Development
40,7375,52,17,1.5,2016-03-07T18:40:52Z,Web Development
95,5177,318,70,13.5,2015-09-21T23:12:59Z,Web Development
20,6548,44,38,4,2016-12-01T21:49:26Z,Web Development
80,28125,115,21,2,2015-09-25T22:30:00Z,Web Development
20,9349,206,69,4,2016-03-11T20:11:22Z,Web Development
100,14260,44,43,3,2015-09-25T18:13:40Z,Web Development
150,7720,58,17,1.5,2016-03-29T18:01:39Z,Web Development
120,2142,536,71,12,2016-01-24T17:33:52Z,Web Development
200,12873,106,38,2.5,2013-11-11T00:28:17Z,Web Development
75,12882,95,20,1.5,2015-11-27T23:15:24Z,Web Development
195,12368,89,26,3.5,2015-11-13T22:03:15Z,Web Development
170,8625,94,73,5,2016-04-23T07:47:40Z,Web Development
150,2641,28,15,0.65,2017-02-24T02:29:03Z,Web Development
20,1052,14,47,8,2017-05-17T22:55:23Z,Web Development
75,13920,64,28,2,2016-09-19T22:32:38Z,Web Development
20,7416,65,14,0.65,2015-05-31T21:28:27Z,Web Development
90,1822,4,25,2,2017-06-05T17:43:55Z,Web Development
50,1010,154,25,6,2016-05-12T14:52:32Z,Web Development
110,1425,36,34,5.5,2016-09-12T23:42:46Z,Web Development
50,7014,95,62,4.5,2011-11-29T01:29:11Z,Web Development
75,7785,416,33,4.5,2014-01-16T18:07:39Z,Web Development
50,4407,17,29,2.5,2015-12-04T17:06:24Z,Web Development
145,602,93,214,15.5,2016-12-28T03:56:24Z,Web Development
100,1712,438,49,5.5,2016-02-08T23:41:51Z,Web Development
20,1894,40,35,1.5,2016-07-28T02:38:31Z,Web Development
20,3258,32,16,2,2016-05-16T15:14:17Z,Web Development
20,7449,111,13,1,2014-04-19T20:10:39Z,Web Development
85,538,13,113,18.5,2017-04-27T21:06:16Z,Web Development
50,1271,136,110,7.5,2014-01-09T17:51:10Z,Web Development
115,1407,137,69,7,2015-09-07T17:54:39Z,Web Development
200,2311,8,44,1.5,2014-12-04T19:17:17Z,Web Development
45,1002,178,174,16.5,2016-09-19T15:54:37Z,Web Development
55,2565,32,41,3,2014-08-28T03:35:30Z,Web Development
30,210,19,41,5,2017-02-09T04:38:46Z,Web Development
55,1186,14,9,0.666666667,2015-11-13T19:13:51Z,Web Development
20,1421,17,36,4,2015-11-10T21:52:55Z,Web Development
20,958,14,17,1,2016-07-11T17:30:42Z,Web Development
50,1550,25,27,1.5,2015-07-26T20:44:15Z,Web Development
25,1309,60,14,1.5,2015-06-01T21:34:14Z,Web Development
145,251,32,25,3.5,2016-11-30T21:59:37Z,Web Development
40,723,130,37,6.5,2015-11-11T18:55:45Z,Web Development
0,11026,228,13,1,2014-06-09T10:35:40Z,Web Development
20,1318,81,55,7,2015-03-22T22:46:36Z,Web Development
0,3894,91,29,2,2016-05-26T04:46:39Z,Web Development
0,12293,235,18,3,2015-01-14T22:25:58Z,Web Development
20,1447,35,7,0.666666667,2015-11-06T22:04:41Z,Web Development
100,487,31,52,6,2016-08-08T20:48:38Z,Web Development
0,9110,411,22,2.5,2014-09-12T22:52:21Z,Web Development
0,1519,28,20,1,2017-05-15T22:50:07Z,Web Development
20,948,48,8,0.6,2015-09-14T21:25:01Z,Web Development
75,2023,8,25,2,2015-08-13T21:02:21Z,Web Development
140,1858,110,52,2.5,2016-12-03T20:51:00Z,Web Development
40,2244,365,168,10,2016-06-02T19:32:03Z,Web Development
95,3619,93,19,1,2016-10-26T14:19:40Z,Web Development
200,22999,602,18,1,2013-07-04T15:27:02Z,Web Development
95,2743,589,61,14.5,2016-02-01T17:27:04Z,Web Development
150,1229,139,108,7.5,2016-11-08T22:57:58Z,Web Development
100,3701,508,125,10.5,2015-08-28T00:29:28Z,Web Development
105,710,137,49,3.5,2017-04-17T16:39:08Z,Web Development
20,6588,721,36,2,2014-06-17T07:34:03Z,Web Development
200,7331,55,18,1.5,2017-02-13T17:40:58Z,Web Development
95,4463,59,36,5.5,2016-10-13T17:34:00Z,Web Development
150,1873,360,79,7.5,2016-07-12T23:10:02Z,Web Development
95,1388,11,58,7,2015-09-29T21:30:21Z,Web Development
20,1292,2,12,2,2016-03-10T19:41:59Z,Web Development
50,1147,19,19,2.5,2016-12-07T20:41:15Z,Web Development
200,1109,13,24,2.5,2016-05-03T19:53:12Z,Web Development
20,2002,41,31,0.666666667,2015-04-21T16:45:07Z,Web Development
75,876,48,29,3,2015-06-11T18:38:08Z,Web Development
20,1186,12,7,0.566666667,2016-02-21T20:31:57Z,Web Development
75,973,50,46,4.5,2015-08-09T22:16:41Z,Web Development
40,379,58,45,2,2016-06-10T16:23:33Z,Web Development
20,2177,13,43,4,2015-07-13T20:39:05Z,Web Development
20,1063,72,84,5.5,2015-07-20T17:23:16Z,Web Development
35,1309,74,43,5,2015-03-13T18:53:07Z,Web Development
110,7489,941,173,16,2015-11-08T20:57:35Z,Web Development
100,9103,1724,58,9,2014-09-22T23:58:31Z,Web Development
195,3169,527,38,3.5,2016-09-26T17:50:36Z,Web Development
200,7501,1213,384,76.5,2015-11-09T22:01:02Z,Web Development
150,1967,372,60,9,2016-11-15T19:00:50Z,Web Development
195,28694,688,77,11.5,2016-12-11T21:16:42Z,Web Development
70,909,16,13,1.5,2017-06-23T00:54:11Z,Web Development
75,4820,983,53,11.5,2015-12-16T00:07:00Z,Web Development
150,24575,525,98,19.5,2015-08-26T19:25:06Z,Web Development
60,9109,620,50,9,2014-10-16T09:56:39Z,Web Development
50,18818,407,80,11,2014-06-03T08:48:34Z,Web Development
195,1121,174,62,5,2017-05-08T21:59:53Z,Web Development
20,14551,169,14,1.5,2013-01-31T13:44:52Z,Web Development
100,5800,185,32,3.5,2015-07-20T20:38:56Z,Web Development
20,4867,128,12,1,2016-03-30T00:41:00Z,Web Development
25,1006,4,8,2,2017-06-22T16:28:40Z,Web Development
80,4616,20,19,2,2016-12-06T23:46:15Z,Web Development
100,8968,35,25,2,2016-03-03T20:36:35Z,Web Development
200,7062,72,172,11,2017-05-28T19:38:52Z,Web Development
90,3073,27,13,1.5,2017-01-18T22:48:53Z,Web Development
175,2706,179,103,13,2015-08-14T16:48:51Z,Web Development
50,1702,49,78,7,2016-09-19T21:27:18Z,Web Development
120,3420,489,102,14.5,2015-03-04T00:10:36Z,Web Development
95,7130,39,24,2,2015-08-18T18:37:17Z,Web Development
195,918,8,39,2.5,2015-11-11T18:11:55Z,Web Development
25,1520,21,52,10.5,2013-07-28T18:48:28Z,Web Development
50,461,67,46,3.5,2015-02-25T18:29:55Z,Web Development
30,116,12,7,1,2016-11-21T15:07:46Z,Web Development
40,207,32,32,5,2016-09-22T14:56:51Z,Web Development
35,333,15,14,1,2015-07-14T21:37:16Z,Web Development
40,305,40,9,2,2015-06-05T19:58:14Z,Web Development
20,644,42,28,1.5,2015-09-02T18:52:18Z,Web Development
50,415,67,53,7,2015-11-23T21:05:09Z,Web Development
35,926,102,37,2.5,2012-06-14T18:15:00Z,Web Development
0,3118,8,33,1.5,2016-12-20T22:39:30Z,Web Development
0,4290,150,15,0.616666667,2015-08-26T23:22:24Z,Web Development
20,959,51,74,3,2017-01-12T03:10:56Z,Web Development
195,55332,1225,144,20,2015-09-22T18:14:08Z,Web Development
60,2273,384,91,16.5,2016-05-24T21:03:37Z,Web Development
195,17784,260,61,12.5,2017-02-13T17:18:59Z,Web Development
195,25799,382,42,4.5,2016-01-03T23:24:04Z,Web Development
40,2865,95,32,4,2017-01-27T16:45:13Z,Web Development
200,346,28,74,8.5,2017-06-21T18:15:23Z,Web Development
90,4957,634,60,5.5,2014-10-27T07:29:00Z,Web Development
75,4128,434,61,6,2015-02-21T01:54:51Z,Web Development
195,29348,780,66,3,2016-11-29T04:08:03Z,Web Development
195,32696,526,67,10,2016-10-07T00:25:59Z,Web Development
30,3503,123,41,4,2016-10-27T14:30:01Z,Web Development
195,2354,16,45,4,2016-08-12T15:50:50Z,Web Development
30,586,54,56,5,2017-02-13T23:31:07Z,Web Development
50,1949,149,102,15.5,2015-09-15T00:07:28Z,Web Development
100,1825,17,58,3.5,2016-11-18T21:16:33Z,Web Development
40,2296,28,14,1.5,2016-06-16T20:34:50Z,Web Development
30,550,97,70,9,2016-12-14T15:35:31Z,Web Development
120,578,25,36,4.5,2017-01-11T21:15:25Z,Web Development
50,7706,62,45,5,2012-11-30T17:33:41Z,Web Development
50,1339,21,18,2,2017-01-18T21:53:34Z,Web Development
20,6760,84,27,3,2013-11-26T23:59:20Z,Web Development
85,1096,8,7,0.633333333,2017-02-09T03:23:24Z,Web Development
50,7407,172,147,20,2014-03-04T07:12:21Z,Web Development
110,5811,850,114,6,2016-07-12T18:22:37Z,Web Development
145,2145,166,136,8,2017-06-19T22:19:24Z,Web Development
200,11832,1883,191,31.5,2017-02-24T18:40:55Z,Web Development
50,5279,1375,123,14.5,2016-10-27T22:44:29Z,Web Development
190,5332,828,160,10.5,2017-03-27T21:58:48Z,Web Development
110,5151,737,115,12.5,2016-11-06T19:00:38Z,Web Development
190,73783,19649,329,22,2016-02-11T07:29:29Z,Web Development
145,51257,1955,77,8,2013-09-25T15:59:09Z,Web Development
200,28880,4316,286,30.5,2015-02-14T00:54:08Z,Web Development
100,17334,676,96,17,2015-02-23T23:18:49Z,Web Development
195,33677,3809,283,31.5,2015-10-23T20:29:25Z,Web Development
30,19210,3137,44,3,2016-08-29T19:02:30Z,Web Development
55,2215,223,74,5,2016-04-13T18:10:18Z,Web Development
50,1322,171,37,3.5,2016-03-11T20:49:14Z,Web Development
35,3485,22,19,2,2015-09-15T19:07:14Z,Web Development
95,2185,283,45,3.5,2015-07-20T22:38:11Z,Web Development
50,2494,303,40,4.5,2016-03-09T20:03:42Z,Web Development
45,2091,86,29,2.5,2016-02-18T17:30:13Z,Web Development
30,1777,35,48,6.5,2017-01-20T22:20:41Z,Web Development
45,2573,103,46,5.5,2015-10-19T21:30:02Z,Web Development
150,228,9,72,6.5,2017-07-03T21:59:45Z,Web Development
0,59639,2692,24,4.5,2013-12-09T12:16:40Z,Web Development
50,1705,26,17,2,2016-07-04T23:13:45Z,Web Development
40,1950,33,16,1,2016-09-18T21:58:41Z,Web Development
150,10945,1286,129,13.5,2016-11-15T01:25:44Z,Web Development
50,2606,241,77,8,2017-05-16T19:43:44Z,Web Development
190,17671,4675,329,18,2016-11-08T18:55:21Z,Web Development
160,2273,288,142,8,2017-05-09T20:37:25Z,Web Development
195,27801,4340,113,17.5,2016-10-14T22:52:23Z,Web Development
150,17297,3166,111,8.5,2016-05-02T23:09:15Z,Web Development
150,40070,8341,194,9.5,2016-03-03T20:17:59Z,Web Development
140,6527,1384,111,9,2016-05-23T16:51:48Z,Web Development
200,121584,27445,342,43,2015-11-02T21:13:27Z,Web Development
75,17802,2144,113,10,2014-03-24T17:31:15Z,Web Development
200,114512,22412,304,30.5,2016-03-08T22:28:36Z,Web Development
200,33788,4434,246,32.5,2015-08-20T20:55:19Z,Web Development
0,21245,914,9,1,2016-01-11T18:53:48Z,Web Development
0,7905,561,5,0.683333333,2016-06-08T17:28:16Z,Web Development
195,869,99,38,5,2016-04-24T18:29:26Z,Web Development
125,293,30,31,3.5,2017-02-23T14:19:16Z,Web Development
0,36322,2618,32,4.5,2016-03-01T17:38:10Z,Web Development
100,2760,76,26,3.5,2015-07-13T22:58:32Z,Web Development
145,522,50,48,5.5,2016-08-11T05:58:08Z,Web Development
145,1628,162,129,18.5,2015-01-13T06:40:32Z,Web Development
0,12336,271,26,3.5,2016-04-04T22:32:13Z,Web Development
0,6437,313,22,1.5,2017-04-14T22:57:32Z,Web Development
35,2797,59,10,1,2014-08-27T11:31:44Z,Web Development
200,333,22,353,42,2017-05-01T22:36:28Z,Web Development
175,59361,11580,55,7,2014-09-24T00:57:25Z,Web Development
175,79612,16976,85,11.5,2015-03-12T23:19:54Z,Web Development
75,8964,1893,56,5.5,2017-01-03T20:09:17Z,Web Development
195,43977,7106,77,12,2015-03-24T22:06:26Z,Web Development
80,13010,2709,68,6.5,2016-07-12T15:29:32Z,Web Development
195,58208,11123,98,13,2015-08-31T21:07:48Z,Web Development
110,9132,1560,137,7,2016-09-12T17:33:38Z,Web Development
140,21998,3326,119,12,2016-03-12T22:13:46Z,Web Development
180,50815,15117,150,26.5,2015-12-28T19:20:21Z,Web Development
120,4138,307,107,6,2017-03-28T00:01:39Z,Web Development
190,20652,6357,138,7.5,2016-05-16T17:04:54Z,Web Development
150,6412,987,114,13,2017-02-14T22:55:58Z,Web Development
0,2464,17,9,0.733333333,2017-03-07T15:40:37Z,Web Development
0,6474,86,15,1,2015-07-15T00:21:56Z,Web Development
20,2388,139,12,1,2013-05-29T18:13:10Z,Web Development
195,1494,23,62,7.5,2015-11-29T22:38:00Z,Web Development
20,1463,56,24,1,2012-06-18T17:06:55Z,Web Development
30,1057,22,12,0.616666667,2016-08-29T17:01:28Z,Web Development
35,1049,22,47,3.5,2016-01-27T20:44:18Z,Web Development
175,109,17,69,9.5,2017-06-02T18:58:51Z,Web Development
95,2073,24,16,2,2015-02-25T21:35:25Z,Web Development
50,1116,62,51,7.5,2013-09-03T00:08:55Z,Web Development
50,1125,10,45,3.5,2016-04-07T21:06:31Z,Web Development
40,802,6,9,0.633333333,2016-11-25T01:33:50Z,Web Development
0,4409,71,100,5,2016-12-20T15:34:05Z,Web Development
20,686,19,21,3,2016-01-25T19:07:31Z,Web Development
30,1154,89,9,3,2013-12-10T09:14:57Z,Web Development
120,885,3,13,1.5,2015-09-13T18:32:52Z,Web Development
